user_id,daily_active_minutes,posts_per_week,stories_per_week,avg_likes_received,avg_comments_received,profile_completeness_percent,friends_count,groups_joined,events_rsvp,pages_liked,ads_clicked_per_month,account_age_days,login_streak_days,device_type,country
USR000263,54.7,0.2,0.6,22.7,28.6,28.6,491,2,52,209,83,2603,190,Mobile,Australia
USR000264,29.1,9.7,4.4,47.9,1.4,56.1,136,0,3,264,29,1682,273,Mobile,UK
USR000265,15.7,17.4,39.6,73.8,19.9,93.6,183,32,98,415,58,2894,272,Desktop,Japan
USR000266,12.6,1.8,16.8,70.3,0.7,38.1,213,25,99,20,1,2557,183,Mobile,USA
USR000267,18.5,1.7,0.6,13.1,8.9,51.5,135,29,34,352,42,1407,356,Desktop,USA
USR000268,59.1,0.8,11.3,41.3,10.6,83.7,15,25,71,150,29,322,263,Desktop,Brazil
USR000269,16.2,3.5,2.4,140.5,7.0,91.5,304,15,44,280,51,2439,113,Tablet,Brazil
USR000270,62.3,3.8,6.9,54.2,3.5,66.5,927,49,26,199,14,267,334,Desktop,India
USR000271,6.4,6.6,3.1,27.5,13.3,50.8,74,42,4,182,50,676,321,Desktop,Australia
USR000272,47.5,0.5,6.2,46.2,7.8,63.2,1001,5,50,419,69,2785,163,Mobile,Japan
USR000273,52.6,1.0,2.3,130.5,15.3,38.9,99,43,52,288,91,2179,132,Tablet,UK
USR000274,4.6,10.1,3.7,51.7,2.5,77.3,203,18,68,417,58,3050,99,Mobile,Brazil
USR000275,110.5,12.9,0.3,162.2,25.9,95.9,36,11,68,197,14,252,218,Mobile,USA
USR000276,179.0,4.0,17.9,34.8,3.4,85.9,432,41,97,464,37,3103,213,Mobile,Australia
USR000277,89.1,2.3,12.2,16.5,1.5,88.8,232,42,4,257,69,511,169,Mobile,Japan
USR000278,82.4,5.9,12.3,0.4,51.5,46.4,32,37,73,462,91,3239,326,Desktop,Japan
USR000279,28.1,10.4,5.0,46.1,5.2,43.4,84,18,42,130,67,866,202,Mobile,Australia
USR000280,52.2,14.1,5.8,102.6,14.0,85.2,153,8,63,403,66,164,155,Desktop,UK
USR000281,22.2,4.7,1.0,22.6,4.8,29.1,110,12,78,228,1,590,105,Mobile,India
USR000282,29.6,1.1,7.2,17.1,0.4,72.5,100,10,60,412,66,2185,142,Tablet,Brazil
USR000283,13.3,8.8,9.4,19.6,5.1,51.4,404,42,0,151,86,101,259,Tablet,UK
USR000284,163.5,8.8,4.8,29.8,23.1,77.2,211,28,38,121,71,2223,172,Mobile,Germany
USR000285,32.3,1.5,2.4,114.1,6.1,34.7,94,32,2,178,25,1925,364,Mobile,Japan
USR000286,100.4,1.2,10.7,113.6,3.5,61.5,1115,32,1,388,91,1702,3,Mobile,USA
USR000287,28.9,0.3,2.0,146.0,5.2,25.6,217,39,5,9,15,507,226,Mobile,Germany
USR000288,13.5,1.4,3.4,20.1,3.6,99.5,307,35,38,333,79,2283,160,Desktop,UK
USR000289,141.2,11.4,0.2,32.6,7.4,98.1,393,22,37,0,54,3517,243,Mobile,Germany
USR000290,10.1,7.1,1.6,156.0,44.8,84.9,183,37,79,189,74,2096,214,Mobile,Germany
USR000291,9.1,6.8,0.1,49.3,3.6,59.6,469,20,79,50,41,217,95,Desktop,Brazil
USR000292,38.5,8.9,0.7,25.7,7.0,33.9,230,38,21,316,16,2247,197,Mobile,UK
USR000293,9.4,7.0,5.8,88.4,1.5,55.8,338,49,8,46,36,3049,5,Mobile,Australia
USR000294,108.4,0.4,0.1,33.8,12.7,24.5,25,43,31,235,30,1121,15,Desktop,Australia
USR000295,56.6,6.6,6.7,53.3,4.0,52.2,640,6,48,7,39,1830,334,Mobile,Brazil
USR000296,43.9,4.9,3.1,3.8,0.7,53.4,95,13,3,455,36,2495,362,Mobile,Brazil
USR000297,24.7,4.5,11.1,59.9,14.0,74.0,454,23,55,127,44,2997,52,Tablet,Australia
USR000298,33.8,3.3,15.8,259.1,4.9,76.7,206,18,40,341,52,2168,80,Mobile,USA
USR000299,35.0,3.2,13.3,62.5,8.0,84.1,40,23,51,163,22,1169,294,Tablet,USA
USR000300,22.4,9.4,11.3,26.0,0.7,90.3,157,28,64,6,36,3303,210,Tablet,Brazil
USR000301,66.8,10.4,12.7,4.2,16.7,83.0,430,20,98,443,23,2493,148,Desktop,Germany
USR000302,4.5,1.5,5.9,37.0,13.6,30.6,45,42,15,79,88,126,305,Mobile,Australia
USR000303,12.1,1.8,0.5,107.6,9.2,29.9,89,46,9,210,2,770,55,Desktop,Brazil
USR000304,3.6,5.5,2.0,9.1,4.3,45.3,567,22,28,225,85,2415,232,Mobile,Germany
USR000305,40.7,5.6,6.5,50.4,7.4,57.3,34,26,25,48,74,3063,37,Mobile,Japan
USR000306,130.6,1.9,2.0,139.5,14.8,87.1,482,5,12,286,19,2227,187,Mobile,Germany
USR000307,42.7,7.2,1.8,3.5,6.8,68.2,50,32,31,168,12,2957,77,Mobile,Japan
USR000308,1.0,7.7,5.5,2.8,5.4,32.8,288,46,29,248,67,1889,71,Tablet,Australia
USR000309,21.3,0.2,4.7,11.9,3.7,90.0,482,40,11,381,4,2996,258,Desktop,Australia
USR000310,77.9,2.5,17.0,40.6,20.1,37.0,71,17,64,160,42,2957,111,Mobile,Brazil
USR000311,2.5,0.3,18.4,7.7,2.9,41.1,200,49,79,439,36,1636,346,Mobile,India
USR000312,163.4,0.8,0.9,64.5,2.4,38.3,72,19,53,63,54,2214,100,Desktop,UK
USR000313,70.8,15.9,16.2,2.6,5.9,55.0,0,44,54,211,83,2103,145,Desktop,Germany
USR000314,1.3,1.3,11.7,40.6,0.7,32.2,24,19,70,420,76,2805,343,Desktop,Germany
USR000315,53.5,8.2,1.1,111.2,0.4,81.7,86,43,72,338,5,1901,197,Desktop,Japan
USR000316,222.4,3.7,8.4,9.6,8.8,64.2,398,37,27,365,5,154,1,Mobile,Brazil
USR000317,357.7,4.7,0.7,0.4,3.8,50.5,157,14,85,334,24,2406,190,Desktop,Brazil
USR000318,28.7,0.9,0.2,14.4,4.4,52.9,139,21,11,401,40,1945,186,Desktop,Australia
USR000319,54.3,14.1,6.2,8.2,4.8,29.0,571,36,0,499,66,1067,45,Mobile,USA
USR000320,15.1,4.1,1.9,28.1,4.9,25.2,544,12,76,279,56,471,175,Mobile,Brazil
USR000321,157.3,0.9,16.9,211.0,6.6,69.2,385,37,33,190,1,1722,262,Mobile,Germany
USR000322,27.0,6.0,10.2,28.7,12.3,27.1,202,38,86,55,3,1974,12,Mobile,UK
USR000323,21.3,2.4,3.5,97.1,2.1,46.4,11,9,45,463,88,2422,33,Tablet,UK
USR000324,27.7,2.8,16.8,199.4,0.9,33.5,456,26,4,476,43,1930,350,Mobile,USA
USR000325,25.0,0.0,1.1,42.1,2.8,73.2,218,3,53,196,10,1454,48,Desktop,Australia
USR000326,63.8,0.2,16.7,50.8,2.8,75.0,299,17,2,293,41,2192,269,Mobile,USA
USR000327,62.6,8.2,2.4,0.9,5.0,81.9,111,6,6,411,95,898,59,Mobile,USA
USR000328,27.2,9.8,3.1,9.1,6.2,76.4,502,22,32,298,91,1889,140,Desktop,UK
USR000329,1.0,11.6,5.7,15.4,1.4,31.5,29,40,49,51,14,1243,14,Desktop,Germany
USR000330,78.1,3.3,0.2,2.1,2.0,95.9,535,3,63,349,84,2254,112,Mobile,Japan
USR000331,5.8,2.6,4.3,67.0,5.7,62.2,89,20,66,264,44,2484,93,Mobile,UK
USR000332,279.3,4.4,1.6,10.6,2.0,91.5,37,16,61,209,7,2647,319,Mobile,Australia
USR000333,23.9,14.6,0.0,37.4,1.7,65.1,157,6,29,36,44,3198,10,Mobile,Japan
USR000334,8.3,0.2,7.6,22.1,0.5,62.1,162,42,59,382,95,2308,115,Mobile,Brazil
USR000335,154.3,2.4,0.9,35.8,4.3,30.2,91,2,23,32,97,1144,332,Desktop,Australia
USR000336,81.6,10.9,3.8,47.4,7.2,78.0,136,49,15,184,38,1464,215,Desktop,Australia
USR000337,114.9,1.1,5.2,18.7,4.2,71.4,424,44,40,412,20,574,87,Desktop,USA
USR000338,76.3,1.2,25.2,31.0,3.4,61.7,311,44,64,215,85,1007,122,Mobile,USA
USR000339,203.7,11.3,4.2,9.2,2.2,99.6,322,35,62,457,38,2021,116,Tablet,Japan
USR000340,10.1,9.0,0.4,8.5,21.4,85.4,237,29,9,415,31,513,35,Tablet,Australia
USR000341,29.2,0.7,21.6,5.2,4.0,32.2,159,20,34,361,52,1714,41,Mobile,USA
USR000342,4.4,13.7,1.5,46.5,13.0,63.2,97,38,95,445,10,2345,220,Mobile,Australia
USR000343,1.9,2.6,4.3,112.9,2.8,72.5,64,3,75,444,65,3116,211,Mobile,Australia
USR000344,97.3,0.6,12.1,10.3,6.0,45.7,970,47,79,236,57,2569,109,Mobile,Australia
USR000345,24.2,4.4,17.6,6.5,4.6,21.0,321,26,53,83,58,136,302,Mobile,Japan
USR000346,20.0,0.7,0.3,29.4,2.1,89.5,90,22,11,312,60,1710,87,Mobile,UK
USR000347,55.9,4.4,15.3,25.8,48.7,92.8,119,47,33,72,17,2586,15,Desktop,Australia
USR000348,68.9,0.0,6.0,17.8,10.5,46.0,182,16,3,379,51,1380,241,Mobile,Germany
USR000349,69.5,4.3,5.0,152.7,10.3,72.1,10,16,49,371,69,2369,220,Mobile,USA
USR000350,42.2,1.5,2.6,52.3,14.0,42.4,423,45,60,104,14,2422,215,Tablet,USA
USR000351,164.7,1.3,14.9,27.9,13.9,71.5,203,5,69,415,36,194,205,Mobile,Germany
USR000352,41.7,13.3,6.0,17.8,16.0,91.0,200,21,82,134,35,2896,71,Mobile,UK
USR000353,200.8,0.8,9.9,44.0,3.1,47.0,19,40,72,310,28,1622,160,Mobile,Germany
USR000354,50.7,1.8,6.7,101.9,10.8,35.6,362,5,31,168,56,3631,181,Mobile,India
USR000355,33.4,8.0,2.3,35.8,22.2,69.8,8,14,80,126,67,1679,194,Mobile,UK
USR000356,25.6,1.7,7.2,206.1,27.3,48.4,61,24,56,151,95,2222,278,Mobile,India
USR000357,17.0,9.8,1.2,61.5,18.0,85.3,113,48,32,140,90,2062,161,Desktop,UK
USR000358,101.1,1.0,1.1,19.6,5.8,79.5,444,7,27,290,10,3481,135,Mobile,India
USR000359,21.7,13.7,3.8,134.2,33.4,42.3,171,47,11,68,64,2820,61,Mobile,UK
USR000360,48.3,1.3,5.1,63.2,6.1,64.2,38,14,80,377,71,2873,158,Mobile,Japan
USR000361,26.8,16.2,5.0,134.5,5.4,54.5,157,38,15,409,27,3064,314,Mobile,USA
USR000362,20.1,1.8,1.0,19.8,2.0,42.6,22,26,91,397,46,2908,329,Mobile,UK
USR000363,52.8,1.8,4.5,23.2,1.0,35.3,726,10,75,116,10,2916,308,Desktop,UK
USR000364,27.2,0.4,0.3,39.9,6.9,21.7,37,29,63,270,45,183,63,Mobile,India
USR000365,11.9,0.2,10.4,34.6,3.3,47.5,333,42,60,291,34,663,116,Tablet,India
USR000366,5.9,1.0,17.4,135.4,3.4,20.6,371,34,43,268,81,350,61,Mobile,Japan
USR000367,1.4,1.1,1.4,41.6,17.8,46.1,209,42,29,481,82,1382,242,Desktop,Brazil
USR000368,21.6,4.4,17.3,64.0,16.4,70.8,32,2,28,1,70,1107,133,Mobile,Brazil
USR000369,4.8,10.8,1.8,6.5,12.9,65.8,189,42,80,11,26,617,179,Desktop,Australia
USR000370,4.8,5.3,8.2,12.7,1.4,30.0,84,21,0,175,48,192,16,Mobile,Australia
USR000371,35.7,0.1,0.8,0.5,2.4,65.3,520,42,93,88,46,1993,324,Desktop,Brazil
USR000372,79.3,7.3,2.1,39.8,5.4,97.8,514,18,37,104,14,1489,353,Mobile,Australia
USR000373,19.0,5.5,4.6,16.6,24.0,90.3,69,46,29,165,27,3594,154,Mobile,USA
USR000374,193.1,0.6,2.1,27.4,14.8,36.1,89,31,24,463,18,2941,35,Mobile,India
USR000375,95.4,11.5,4.4,9.6,6.3,68.5,53,34,59,192,95,1024,130,Mobile,Japan
USR000376,49.0,12.9,8.8,45.8,10.3,42.4,176,29,12,406,69,1910,112,Desktop,India
USR000377,3.1,0.4,1.0,71.7,1.5,86.9,261,7,26,190,91,1377,26,Desktop,Germany
USR000378,7.1,0.0,7.5,30.5,15.1,80.0,40,3,58,254,26,3589,139,Desktop,Germany
USR000379,189.5,0.7,5.7,9.8,36.7,29.3,16,3,58,377,99,678,200,Mobile,Australia
USR000380,4.0,0.0,5.9,11.8,0.1,86.0,625,36,22,457,82,2469,202,Desktop,Australia
USR000381,46.7,2.4,55.6,22.3,7.0,27.4,37,34,44,414,83,2416,226,Mobile,UK
USR000382,4.8,3.3,5.3,10.9,9.8,92.5,121,40,68,217,68,3380,56,Desktop,Australia
USR000383,3.9,4.8,11.8,14.0,12.1,84.5,237,16,30,231,74,3056,296,Mobile,Australia
USR000384,192.8,3.3,19.0,9.0,0.1,30.9,371,35,30,240,86,1574,326,Mobile,Brazil
USR000385,61.8,10.8,9.7,11.0,39.2,39.7,51,40,25,391,24,3287,347,Mobile,Germany
USR000386,22.7,1.0,4.9,7.7,11.1,55.5,634,49,20,484,93,3189,61,Mobile,Brazil
USR000387,57.7,1.7,12.0,47.5,7.6,41.0,39,42,46,445,5,1572,91,Mobile,India
USR000388,6.1,3.9,1.7,24.0,21.2,81.0,512,5,91,255,49,627,247,Mobile,India
USR000389,47.7,5.3,0.5,36.2,11.0,71.1,86,5,73,292,72,258,16,Mobile,Japan
USR000390,67.9,11.8,1.1,32.3,9.5,83.1,387,4,52,61,41,492,248,Mobile,Australia
USR000391,13.5,2.9,8.8,7.3,16.9,43.8,252,45,63,489,93,2086,343,Tablet,Japan
USR000392,185.2,5.9,0.6,118.1,6.3,65.1,105,43,22,104,48,605,91,Mobile,Australia
USR000393,37.6,4.2,6.5,69.8,2.2,71.0,133,2,32,360,42,582,330,Mobile,UK
USR000394,62.9,7.4,0.9,66.8,11.7,91.6,69,17,58,125,69,3266,285,Mobile,Japan
USR000395,1.0,1.4,7.1,42.3,8.2,26.3,366,49,72,339,61,303,137,Desktop,USA
USR000396,112.9,13.6,6.2,73.1,11.9,25.8,102,33,16,291,12,3571,211,Mobile,Japan
USR000397,183.2,8.9,12.2,29.5,2.5,66.5,230,17,90,425,63,2110,331,Tablet,Brazil
USR000398,25.8,0.1,3.0,57.4,9.6,23.4,71,25,36,435,54,1685,99,Mobile,USA
USR000399,10.3,0.9,1.5,175.4,4.2,42.8,300,10,33,256,61,1667,34,Desktop,Brazil
USR000400,18.3,1.1,10.0,126.4,11.8,21.7,276,24,12,118,80,1440,99,Mobile,Germany
USR000401,47.5,2.2,3.4,18.2,4.6,96.5,88,19,3,393,61,1841,33,Mobile,Australia
USR000402,53.9,10.9,17.0,16.8,21.6,81.6,136,34,36,178,92,2612,222,Mobile,Brazil
USR000403,98.6,2.7,0.2,7.6,11.7,30.2,174,15,54,266,60,1023,202,Mobile,Germany
USR000404,14.5,2.1,14.2,53.0,15.5,78.3,68,41,6,177,63,1094,181,Mobile,Australia
USR000405,14.1,1.1,1.5,1.7,28.5,99.4,389,41,2,132,24,1537,320,Mobile,Australia
USR000406,7.5,11.4,2.9,22.8,19.4,48.5,20,0,71,225,47,2563,219,Desktop,UK
USR000407,26.9,2.0,1.7,127.0,17.6,41.8,28,34,59,283,46,1450,281,Tablet,UK
USR000408,82.9,2.2,5.1,40.6,14.6,38.9,231,44,68,447,44,2849,296,Mobile,USA
USR000409,12.9,0.8,5.8,30.9,11.2,38.1,54,13,41,3,7,3577,56,Mobile,USA
USR000410,9.2,19.3,3.4,20.7,1.3,53.0,430,1,49,96,58,1615,156,Desktop,Australia
USR000411,135.4,7.1,0.4,22.7,10.8,79.7,196,40,25,22,91,2801,292,Mobile,India
USR000412,41.0,4.9,2.4,119.5,12.4,62.4,324,19,96,300,45,374,135,Mobile,India
USR000413,10.0,4.2,2.1,188.2,16.8,82.1,76,20,70,141,32,1080,311,Mobile,Japan
USR000414,67.3,3.6,6.7,16.1,0.5,65.6,305,7,5,214,57,3153,306,Tablet,Australia
USR000415,54.1,7.2,2.4,117.2,33.2,56.5,162,10,92,7,42,996,195,Desktop,India
USR000416,15.8,1.7,3.3,27.2,6.5,91.2,241,41,66,162,81,2143,274,Tablet,Germany
USR000417,46.4,9.3,2.1,14.7,6.4,31.2,60,7,16,69,72,1122,150,Mobile,Japan
USR000418,1.9,16.3,8.1,18.5,17.9,61.9,35,12,44,385,26,695,47,Mobile,Australia
USR000419,57.9,15.3,2.4,29.2,3.6,71.6,305,31,13,187,53,2708,184,Mobile,Japan
USR000420,100.9,0.8,6.7,52.4,2.1,22.5,118,24,53,50,12,2331,205,Mobile,Germany
USR000421,33.4,2.1,0.5,2.5,0.8,77.8,150,32,48,59,70,2719,67,Mobile,Australia
USR000422,103.4,9.6,0.2,42.3,3.4,46.7,409,26,93,58,76,390,24,Desktop,Australia
USR000423,93.1,0.6,13.9,8.7,12.0,76.1,356,3,52,319,51,549,78,Mobile,Germany
USR000424,6.1,3.1,18.5,23.1,0.5,71.4,74,4,44,226,38,1261,179,Mobile,UK
USR000425,58.8,7.7,19.6,24.5,38.6,91.0,21,18,1,333,56,1098,173,Mobile,USA
USR000426,31.3,4.7,13.5,159.5,19.9,86.6,85,37,20,123,52,2749,319,Desktop,UK
USR000427,7.2,0.6,1.2,12.5,6.6,44.4,348,3,35,279,38,835,92,Mobile,UK
USR000428,39.3,1.1,2.8,11.9,17.2,63.0,434,49,36,199,41,3406,68,Desktop,India
USR000429,52.4,2.9,1.1,21.2,28.0,28.7,86,0,22,442,41,241,196,Mobile,India
USR000430,201.7,3.3,21.5,53.9,3.3,76.7,643,15,56,64,67,3225,210,Desktop,Germany
USR000431,199.8,2.2,10.0,29.5,12.8,52.7,48,9,98,393,93,1838,181,Mobile,India
USR000432,41.4,3.0,3.4,62.5,6.7,89.6,7,7,40,386,34,2686,98,Mobile,India
USR000433,58.9,3.4,5.1,12.8,12.6,42.6,363,17,15,95,85,98,324,Mobile,Australia
USR000434,219.7,15.7,9.7,31.1,4.5,30.9,231,22,46,171,59,999,150,Desktop,Japan
USR000435,137.4,1.6,2.6,85.8,18.4,96.8,145,39,34,322,43,1305,196,Mobile,Australia
USR000436,40.5,0.9,2.8,9.0,7.2,53.0,36,37,79,60,32,1266,5,Mobile,USA
USR000437,7.5,4.1,25.3,12.8,10.3,80.8,190,10,47,485,94,242,310,Mobile,Japan
USR000438,11.6,5.6,10.0,229.8,5.5,41.7,29,9,41,441,50,2927,192,Desktop,India
USR000439,54.3,2.4,1.3,18.7,12.1,57.0,121,6,40,388,50,2035,279,Mobile,Japan
USR000440,91.4,3.1,12.8,6.2,22.8,21.0,22,34,28,443,51,110,85,Mobile,USA
USR000441,148.3,3.7,3.3,9.2,3.6,20.9,12,17,8,219,52,2743,235,Mobile,Brazil
USR000442,5.3,5.6,3.2,51.8,3.4,30.4,120,20,55,19,7,2913,244,Desktop,Australia
USR000443,17.9,4.3,13.2,15.2,0.7,30.2,56,9,21,61,29,946,312,Mobile,Australia
USR000444,141.9,8.8,21.1,48.7,17.3,24.0,13,31,79,315,50,623,81,Mobile,Japan
USR000445,85.7,1.6,1.0,33.9,30.7,29.3,108,26,83,134,96,1870,183,Desktop,Japan
USR000446,27.6,2.5,1.7,214.6,11.1,98.3,118,38,13,376,16,328,208,Mobile,Germany
USR000447,109.5,1.1,2.4,89.9,0.7,52.9,216,46,58,418,27,547,277,Mobile,UK
USR000448,77.5,8.9,16.4,2.3,1.3,28.8,89,35,5,204,97,2598,283,Mobile,India
USR000449,49.8,15.1,7.2,3.7,48.4,78.9,82,7,38,362,16,403,284,Mobile,USA
USR000450,57.6,2.3,2.1,33.0,15.1,35.2,132,37,41,385,75,2577,16,Desktop,Germany
USR000451,131.5,1.8,0.8,17.2,26.1,42.4,44,45,47,63,35,1926,321,Tablet,Japan
USR000452,79.7,3.3,7.9,4.8,18.8,20.5,151,41,23,163,69,3643,162,Desktop,UK
USR000453,16.8,6.1,0.5,11.3,1.7,53.8,265,21,4,360,23,2578,36,Mobile,India
USR000454,34.9,7.1,4.4,13.8,1.9,61.3,442,7,40,497,44,644,129,Mobile,USA
USR000455,31.7,8.1,5.0,25.8,3.8,33.5,166,17,83,333,25,627,330,Tablet,Germany
USR000456,1.6,1.8,4.5,129.2,1.2,96.3,256,17,74,15,1,2953,47,Mobile,UK
USR000457,15.7,5.4,20.3,70.9,12.8,84.9,426,44,28,87,86,3199,104,Mobile,India
USR000458,84.6,4.8,0.0,51.5,11.4,48.6,20,16,81,381,69,94,23,Desktop,Australia
USR000459,43.0,1.9,3.7,23.8,8.6,73.1,375,40,57,309,59,2242,266,Mobile,Japan
USR000460,5.6,8.5,31.3,37.8,10.3,42.4,237,26,25,81,95,3649,103,Mobile,Japan
USR000461,57.7,2.7,5.2,179.7,2.5,99.0,169,13,33,122,62,2475,220,Desktop,Japan
USR000462,87.9,10.1,2.4,91.6,6.4,68.4,20,14,89,423,30,1662,315,Mobile,Australia
USR000463,45.9,5.1,3.5,1.6,0.8,81.2,250,10,43,39,1,1096,7,Mobile,India
USR000464,17.4,0.5,1.0,140.3,16.1,33.8,91,36,8,290,3,620,357,Mobile,Germany
USR000465,36.3,2.7,10.2,19.5,3.9,70.6,76,40,75,181,70,2818,60,Desktop,UK
USR000466,133.9,3.3,4.1,73.2,25.0,71.7,63,2,71,192,48,982,351,Mobile,India
USR000467,163.2,0.0,13.5,32.5,32.7,54.5,601,1,20,182,72,327,271,Desktop,Japan
USR000468,24.0,1.5,7.7,37.1,9.5,92.9,159,16,58,212,1,3201,162,Mobile,Australia
USR000469,28.7,3.7,1.0,26.5,4.5,63.5,333,47,22,67,37,3560,57,Mobile,Japan
USR000470,102.0,1.4,5.6,84.5,12.6,72.1,68,37,2,351,20,1455,130,Mobile,UK
USR000471,1.5,0.7,11.1,24.8,8.1,86.1,86,43,88,300,51,1721,156,Desktop,Australia
USR000472,123.7,4.0,1.5,19.2,3.4,76.8,8,46,81,281,4,1575,84,Mobile,Australia
USR000473,15.1,2.7,4.5,34.3,25.4,33.3,39,32,36,253,58,1341,161,Mobile,USA
USR000474,47.3,1.9,2.6,22.5,6.8,81.3,3,25,66,451,12,990,245,Mobile,UK
USR000475,77.7,7.5,1.6,4.7,27.7,29.5,735,39,50,82,6,3050,179,Mobile,USA
USR000476,14.4,0.8,21.0,70.0,14.3,45.6,391,7,15,218,27,681,303,Tablet,Australia
USR000477,217.0,12.5,10.7,30.6,4.0,38.4,87,26,86,55,20,1139,208,Mobile,USA
USR000478,20.2,2.3,10.4,49.3,3.0,40.2,1,2,63,107,51,1215,246,Mobile,Brazil
USR000479,14.2,6.3,5.7,20.9,0.4,35.9,78,23,81,257,5,3618,182,Mobile,Germany
USR000480,75.3,0.6,18.4,52.0,6.1,70.3,161,25,47,200,77,83,113,Mobile,USA
USR000481,7.2,1.8,1.2,26.9,0.3,93.5,100,5,64,91,65,2621,214,Mobile,Japan
USR000482,44.9,0.1,9.0,142.6,21.1,67.2,402,2,79,335,62,1751,34,Tablet,Japan
USR000483,84.7,0.9,12.3,50.8,0.9,78.4,193,13,56,112,83,1086,283,Mobile,India
USR000484,72.0,2.2,6.2,15.0,6.7,55.2,273,12,31,360,37,3133,203,Tablet,UK
USR000485,67.6,19.9,0.0,7.3,2.9,90.2,266,23,26,95,4,1570,19,Desktop,Australia
USR000486,32.4,7.9,2.5,34.3,15.3,33.2,91,24,39,485,86,1764,261,Mobile,Australia
USR000487,14.3,2.2,6.5,19.0,2.5,36.6,95,37,25,377,0,3418,71,Mobile,India
USR000488,42.4,0.6,0.5,29.4,2.6,86.9,82,42,66,121,20,945,152,Mobile,India
USR000489,66.1,1.2,7.8,32.4,16.3,75.1,778,49,38,13,14,1807,337,Mobile,Brazil
USR000490,57.1,1.3,3.3,93.3,7.9,34.5,580,37,48,417,32,211,326,Mobile,USA
USR000491,56.0,2.3,13.2,111.0,21.7,39.6,37,29,39,15,57,286,346,Mobile,UK
USR000492,22.7,12.5,0.8,40.4,2.6,68.1,57,8,27,7,5,2379,239,Desktop,India
USR000493,5.2,4.1,6.6,137.6,5.3,36.6,61,25,23,211,70,2044,34,Mobile,Australia
USR000494,38.0,0.8,1.4,45.2,4.2,34.2,1,0,73,126,81,572,250,Desktop,Australia
USR000495,25.2,1.0,9.1,26.5,8.1,71.1,350,12,68,352,38,316,260,Mobile,India
USR000496,57.6,2.6,8.0,60.6,1.8,56.8,231,18,28,125,73,1234,64,Desktop,Brazil
USR000497,30.5,4.2,3.4,88.1,2.3,88.1,285,29,19,1,46,3379,310,Desktop,UK
USR000498,20.4,11.1,1.7,115.9,25.1,27.0,208,3,70,270,54,44,50,Desktop,India
USR000499,37.0,13.7,5.6,4.5,8.0,90.7,650,3,71,461,32,3066,36,Mobile,UK
USR000500,36.4,13.5,2.1,49.4,21.8,55.4,110,17,64,493,5,2726,113,Mobile,Australia
USR000501,97.8,5.5,2.6,112.9,5.9,93.5,410,23,93,365,76,2388,112,Tablet,USA
USR000502,172.4,5.3,9.9,8.5,3.2,73.1,52,5,71,1,21,756,330,Desktop,India
USR000503,25.5,2.5,3.1,6.1,2.8,62.4,592,8,39,25,24,1368,85,Mobile,UK
USR000504,51.2,9.8,15.9,40.3,2.7,72.7,380,10,93,199,21,307,324,Desktop,India
USR000505,57.7,5.3,2.5,48.9,16.4,67.1,232,0,99,415,35,3290,297,Mobile,Germany
USR000506,26.7,9.4,3.9,64.1,9.5,99.5,2,10,49,409,91,660,261,Desktop,Germany
USR000507,125.4,5.1,12.1,24.7,0.0,44.1,61,39,44,458,63,3510,136,Tablet,Germany
USR000508,98.1,6.1,6.9,45.9,6.0,50.2,30,1,29,177,2,2065,212,Mobile,Australia
USR000509,80.8,1.7,0.4,387.7,6.2,35.6,269,1,36,309,64,1617,90,Desktop,UK
USR000510,24.1,9.5,8.8,100.8,8.8,54.4,128,45,60,230,66,2470,176,Mobile,Germany
USR000511,103.3,4.5,3.9,22.3,19.5,51.0,66,24,18,272,9,3266,123,Mobile,Japan
USR000512,11.2,1.2,20.1,60.7,35.4,80.5,123,9,21,457,78,1544,333,Mobile,Brazil
USR000513,106.3,10.0,5.2,35.8,11.3,97.7,111,16,11,127,8,290,113,Desktop,Japan
USR000514,73.2,7.3,22.1,136.1,0.7,85.1,123,45,39,67,3,3537,207,Mobile,Japan
USR000515,21.1,6.7,7.2,10.1,1.7,34.2,7,4,11,341,55,3564,2,Desktop,Australia
USR000516,5.5,3.3,8.4,14.3,2.5,23.9,104,17,22,494,52,1507,253,Mobile,USA
USR000517,23.7,0.1,2.6,120.0,3.2,23.4,63,6,77,129,57,2530,15,Mobile,Australia
USR000518,2.7,4.5,7.6,70.7,2.4,58.0,1776,13,90,360,23,445,86,Mobile,Brazil
USR000519,194.8,0.7,5.1,65.0,6.9,33.3,117,7,90,9,58,1033,342,Mobile,Australia
USR000520,24.8,2.5,14.9,35.6,6.9,48.3,382,27,68,158,33,1490,230,Mobile,USA
USR000521,106.4,0.2,6.0,40.6,10.8,20.9,90,10,85,328,61,1592,197,Mobile,Germany
USR000522,5.8,1.4,3.6,81.2,25.4,84.8,227,30,32,367,97,2280,255,Desktop,India
USR000523,39.0,1.3,0.5,22.8,1.0,97.8,17,3,20,280,98,3580,219,Mobile,Australia
USR000524,3.0,2.2,2.5,111.6,2.4,50.2,75,18,6,297,76,2240,85,Mobile,Australia
USR000525,16.5,12.8,0.8,9.7,7.6,29.4,88,48,18,162,84,1869,138,Mobile,Australia
USR000526,147.1,4.4,4.1,7.4,2.3,89.9,164,34,96,100,92,2736,211,Mobile,Brazil
USR000527,19.9,1.0,0.7,23.8,2.0,67.8,365,16,70,29,96,1275,149,Desktop,Japan
