movie_id,budget_usd,marketing_spend_usd,runtime_minutes,num_screens,director_previous_hits,lead_actor_popularity_score,pre_release_imdb_score,release_month,sequel_flag,genre,language,age_rating,opening_weekend_screens,social_media_buzz_score,box_office_revenue_usd
MOV00251,102573977,16756112,104,816,11,9.58,4.5,2,1,Action,English,PG-13,711,37.26,284159824
MOV00252,52939266,20283577,93,3592,13,5.61,8.5,11,1,Drama,Hindi,R,2748,87.79,196224855
MOV00253,168485586,50410926,100,1711,8,2.0,4.7,8,0,Romance,French,PG,1192,54.36,450460483
MOV00254,156331731,37878849,164,620,6,1.72,8.4,1,0,Romance,Korean,G,389,29.88,384011340
MOV00255,87641503,16213231,85,1865,14,1.17,9.1,5,1,Comedy,English,PG,1489,9.81,245572958
MOV00256,145639686,38983246,94,3200,11,4.85,7.1,12,1,Thriller,Hindi,PG,2318,18.92,416721058
MOV00257,13984808,5649578,130,803,13,3.46,4.9,4,1,Animation,Spanish,G,604,42.28,71768573
MOV00258,15764960,6115111,119,1435,12,9.06,6.4,11,0,Animation,Hindi,PG,1048,75.99,76436302
MOV00259,97946087,17807773,142,4018,13,8.8,4.8,1,0,Comedy,Spanish,PG-13,3299,49.02,272255867
MOV00260,51402943,8350917,121,4287,2,8.54,4.7,12,0,Romance,Korean,G,4123,47.63,180686925
MOV00261,77241446,8754420,150,3268,11,8.81,8.2,10,0,Horror,English,R,3190,28.54,210345940
MOV00262,109276583,11606571,163,995,9,3.68,6.2,7,0,Sci-Fi,Hindi,R,912,25.76,243772410
MOV00263,54777024,29574401,132,4092,0,4.84,4.0,1,0,Sci-Fi,Spanish,G,2595,67.51,205762151
MOV00264,123691547,15157709,84,2732,14,3.81,4.3,6,1,Thriller,French,PG-13,1704,71.67,314333113
MOV00265,93649393,43604145,96,4452,4,1.77,8.5,12,0,Action,Korean,G,3510,96.21,313015300
MOV00266,179017694,95952149,145,3435,5,9.32,7.4,1,0,Romance,Korean,G,3391,90.06,614012876
MOV00267,11047453,1646390,98,3355,10,6.54,8.6,11,1,Action,English,PG-13,2603,58.98,81159202
MOV00268,36581225,11638342,140,2879,8,2.19,5.5,9,1,Horror,English,R,1600,61.5,149025345
MOV00269,35109026,20403662,170,1212,4,2.85,5.7,3,0,Sci-Fi,English,G,1130,39.75,127763815
MOV00270,177308486,91680780,159,3123,0,5.06,7.4,12,1,Comedy,English,PG,2727,97.34,597785378
MOV00271,151255355,52160714,135,849,10,1.47,7.7,2,0,Comedy,French,PG,525,91.76,422364851
MOV00272,21281689,10242569,81,3385,10,3.45,4.1,7,1,Animation,Korean,G,2758,5.19,122434491
MOV00273,192849071,99642957,146,2867,3,7.33,9.0,1,0,Thriller,French,PG-13,1755,37.84,637650307
MOV00274,72450611,19852444,112,3084,1,9.28,8.4,7,1,Drama,English,R,2197,40.71,241153939
MOV00275,128348283,70087975,95,2959,3,9.36,4.7,9,1,Comedy,Hindi,PG,1829,27.65,463573789
MOV00276,47510960,15927415,82,1405,13,5.68,4.1,4,1,Sci-Fi,Spanish,PG,1121,44.63,164466032
MOV00277,132437871,48194628,163,3727,6,3.81,8.2,10,0,Animation,Hindi,PG-13,2428,45.62,398939301
MOV00278,120912701,72529945,102,4304,8,9.29,9.0,2,0,Drama,Korean,R,2513,77.91,454483520
MOV00279,96415947,50295521,166,2327,11,8.08,5.8,4,0,Action,Korean,PG,1232,91.12,341772245
MOV00280,110169700,30945016,128,4222,2,6.28,5.8,9,1,Horror,French,PG,3444,53.25,340903142
MOV00281,33797855,3554614,105,3080,2,8.51,6.8,8,0,Sci-Fi,Spanish,R,2458,26.45,111532927
MOV00282,35795514,14786662,174,1001,10,5.13,7.7,12,1,Comedy,English,G,597,54.05,143462345
MOV00283,6184502,2795127,163,4057,3,2.01,7.6,5,1,Thriller,English,G,2034,18.62,71647258
MOV00284,114944584,48897580,115,1677,6,9.44,8.1,8,1,Thriller,Hindi,R,952,35.76,381228774
MOV00285,125001512,72992279,111,1413,5,5.81,4.6,7,0,Romance,Spanish,PG,922,53.97,432757897
MOV00286,158666402,84328894,112,3639,13,7.26,6.9,4,0,Drama,French,G,2771,95.22,549389234
MOV00287,56223954,18239941,125,2015,4,4.53,6.8,3,0,Romance,English,G,1899,47.42,173391902
MOV00288,166165871,21838971,150,3612,3,2.22,9.2,1,0,Comedy,Korean,G,2185,2.01,385836614
MOV00289,147720975,49934030,111,1026,11,3.45,9.1,3,0,Romance,English,PG,623,11.9,414279436
MOV00290,95962818,42667181,175,4362,7,1.39,8.1,8,1,Action,Spanish,R,4022,40.48,334590402
MOV00291,189223891,76418996,105,1692,11,1.79,8.8,9,1,Comedy,Korean,PG,1275,17.73,570543409
MOV00292,52910807,19527713,136,4217,3,2.84,8.1,9,0,Romance,French,R,3566,33.0,186781957
MOV00293,127736437,42716275,92,2526,2,6.05,8.0,5,0,Comedy,English,PG-13,1700,87.24,362624774
MOV00294,129314487,31925281,164,1210,6,9.94,5.2,4,1,Horror,Korean,PG,1112,69.16,357982784
MOV00295,55847136,13329224,80,2540,1,8.59,7.4,6,0,Romance,French,PG,1841,63.96,165803487
MOV00296,74150359,25961207,83,3297,3,1.77,9.0,12,0,Comedy,Spanish,PG-13,3136,39.93,230878928
MOV00297,166048947,29938886,85,3503,7,8.58,8.1,7,0,Romance,French,G,2452,77.36,416212381
MOV00298,93942922,25396784,169,611,3,5.83,7.3,6,1,Thriller,French,PG-13,552,99.85,259003786
MOV00299,158319111,41477966,76,3010,9,6.94,5.4,5,0,Horror,Korean,PG-13,1588,33.99,433764844
MOV00300,152786915,60131796,103,2599,11,2.17,7.7,2,0,Drama,English,G,2186,67.11,461062728
MOV00301,102164453,13622725,125,2172,6,4.56,5.9,3,0,Action,Korean,G,1239,20.99,242992039
MOV00302,189928103,97781509,143,2802,1,8.96,4.4,9,0,Romance,Hindi,R,2657,10.75,626669374
MOV00303,189673875,72301630,97,2150,10,4.83,5.3,7,0,Thriller,Korean,R,2111,97.15,549764857
MOV00304,79110973,34445973,174,3729,4,2.14,6.1,10,0,Romance,Korean,PG-13,2463,21.17,261215323
MOV00305,40501026,18288114,81,799,11,3.8,9.5,12,0,Horror,English,PG-13,624,11.17,129924571
MOV00306,168381501,41378418,130,1457,12,2.99,8.2,2,0,Comedy,Spanish,PG,1019,48.8,431733288
MOV00307,12310552,4126322,151,2974,3,7.18,5.5,12,1,Thriller,Hindi,R,2398,69.95,85864251
MOV00308,166363810,96178741,136,4495,8,9.2,8.2,1,1,Drama,English,G,3044,1.04,611436128
MOV00309,156322520,75558899,148,3537,6,7.6,6.0,1,1,Horror,English,PG,3217,40.53,535022299
MOV00310,22739356,13297485,174,4347,13,8.59,7.3,1,1,Horror,French,G,2241,47.48,153643638
MOV00311,146689489,69402783,154,2390,8,8.25,8.2,6,1,Drama,Hindi,PG-13,2080,49.83,485939481
MOV00312,154794431,29070404,89,806,10,1.13,8.1,5,0,Action,French,R,408,40.75,368521684
MOV00313,19877237,2629121,127,2646,12,2.12,4.8,7,0,Drama,French,R,2596,16.16,72385995
MOV00314,47918818,18632308,117,620,12,4.81,8.5,12,1,Romance,English,G,322,71.56,165692312
MOV00315,116797711,32575657,157,4173,9,2.01,9.1,5,0,Action,Spanish,PG-13,3745,64.11,339342598
MOV00316,158922984,37780594,159,3601,6,7.61,5.3,9,1,Animation,English,G,3060,4.27,439838943
MOV00317,106996448,53883999,109,2518,1,1.63,5.8,1,1,Thriller,Korean,R,2342,60.68,365801161
MOV00318,78633091,22292216,153,2777,11,4.75,9.2,9,1,Animation,Spanish,G,1566,75.53,249332015
MOV00319,56403796,14580408,88,3198,1,4.53,9.4,12,0,Action,Hindi,G,2166,13.47,175736183
MOV00320,106797503,56068026,167,1777,1,5.89,6.5,4,0,Thriller,Spanish,PG-13,964,76.51,356788666
MOV00321,158725830,83036412,143,1927,4,6.66,4.2,10,0,Comedy,Hindi,G,1241,26.73,521710156
MOV00322,144623362,40231806,123,2017,0,9.52,9.1,7,0,Horror,French,PG,1623,68.09,406145497
MOV00323,141071312,72827973,92,3602,12,3.44,4.1,2,1,Drama,English,G,3547,67.25,491161402
MOV00324,25947744,13632665,125,1685,6,6.99,5.8,3,0,Thriller,English,R,1056,57.0,99608293
MOV00325,183708911,57310799,75,2431,1,1.32,4.5,4,1,Action,Korean,R,1629,23.05,507681266
MOV00326,134894603,17972893,101,1955,3,1.01,6.8,5,0,Thriller,English,PG,1376,28.14,307403743
MOV00327,38856186,3916405,138,1679,8,1.23,4.2,12,1,Drama,Spanish,PG-13,865,47.81,116199198
MOV00328,49673237,17964138,134,1846,7,5.04,5.2,2,1,Horror,Korean,PG-13,1558,3.62,186012562
MOV00329,66293686,18034384,165,1128,9,6.0,6.5,7,1,Drama,English,G,635,42.24,200857900
MOV00330,2983509,1785826,163,1714,1,1.06,4.4,6,1,Sci-Fi,Korean,G,1609,69.65,38398973
MOV00331,118556893,57643013,115,1699,13,4.57,6.6,9,1,Thriller,English,PG,1201,1.23,407808715
MOV00332,153516645,73785891,95,2461,3,1.37,5.5,7,0,Drama,English,R,2306,74.15,495705751
MOV00333,178780965,103267708,88,3495,3,6.88,5.5,10,1,Action,French,G,3031,43.67,636264584
MOV00334,78729132,42817798,94,1016,1,6.68,9.2,10,0,Comedy,English,G,903,49.2,265303221
MOV00335,74214389,19228483,166,1344,1,8.06,7.8,2,0,Sci-Fi,English,PG,924,22.98,211332612
MOV00336,134568263,24625132,159,2047,4,5.92,9.1,3,0,Romance,Spanish,G,1855,41.99,325449665
MOV00337,27365210,12942270,161,2094,10,6.61,7.2,3,1,Comedy,Hindi,PG,1634,51.09,131470589
MOV00338,193463073,55937322,85,3380,3,3.51,9.0,8,0,Comedy,Spanish,PG-13,1975,97.9,523609214
MOV00339,162398036,54660958,140,1319,14,1.77,8.6,8,0,Horror,Korean,G,1247,62.33,454414232
MOV00340,12326237,5117839,158,3358,7,7.64,9.5,3,1,Comedy,Korean,PG,2362,63.42,90229163
MOV00341,87343264,48382607,98,1261,3,6.51,6.8,8,1,Comedy,English,PG-13,1196,99.7,315906379
MOV00342,62864219,19459234,163,1862,14,9.44,7.8,5,1,Drama,English,R,1467,4.57,224004862
MOV00343,189652398,93244203,111,4176,14,9.9,4.9,11,0,Animation,French,PG,2195,87.26,632371949
MOV00344,34255876,8021694,160,2866,7,8.63,9.2,4,0,Sci-Fi,English,R,2557,79.3,123596173
MOV00345,184331835,82762393,98,610,13,9.87,6.2,12,1,Sci-Fi,Spanish,G,312,5.67,581372241
MOV00346,151118204,15231160,89,2341,4,6.83,9.0,11,1,Drama,Spanish,R,1286,44.77,353949393
MOV00347,133166290,71344320,86,4451,0,1.83,4.6,4,1,Action,Spanish,R,2975,52.21,475311133
MOV00348,41820227,4817263,169,1306,13,1.81,6.8,4,0,Sci-Fi,Spanish,PG,1065,4.25,103684052
MOV00349,105436258,48118670,138,1996,13,8.26,4.0,1,0,Sci-Fi,Hindi,PG-13,1425,45.36,340135251
MOV00350,80688895,9935150,105,4419,8,3.13,6.3,11,0,Animation,Spanish,G,3088,88.15,211153125
MOV00351,88927856,20731115,127,3588,7,1.55,4.5,7,1,Sci-Fi,Spanish,G,2561,3.81,256289873
MOV00352,188276799,65633518,168,1743,0,5.25,6.5,11,0,Animation,Korean,G,982,82.98,538758095
MOV00353,13707035,4248760,179,986,11,3.83,7.1,10,0,Horror,Korean,PG-13,837,84.02,55930477
MOV00354,140348125,27496731,158,1310,2,6.29,8.7,10,1,Animation,Korean,G,786,1.28,364115884
MOV00355,71560220,19099956,146,2543,2,6.4,5.6,4,0,Sci-Fi,English,R,1824,91.0,206000298
MOV00356,127960685,59354971,118,3876,14,7.13,7.1,2,0,Action,Korean,R,3817,71.83,432311247
MOV00357,172216244,74850095,104,1016,4,6.19,4.4,1,0,Sci-Fi,English,PG-13,979,94.06,520147940
MOV00358,37481541,5094014,109,3700,6,4.43,9.0,3,0,Romance,Korean,PG-13,3271,92.98,110424093
MOV00359,67385640,31917741,95,1334,0,1.21,6.5,1,1,Action,Spanish,PG,1257,25.58,225324828
MOV00360,67880548,8588446,178,1123,0,9.15,5.4,11,1,Sci-Fi,Korean,PG-13,946,52.24,179136216
MOV00361,79384476,29488411,137,1547,9,3.94,6.5,5,1,Thriller,French,PG,1407,49.44,249416399
MOV00362,126218996,29034329,166,2064,12,5.56,6.6,6,1,Romance,English,G,1288,71.2,347624017
MOV00363,43058334,16958312,177,4482,5,6.01,8.1,11,0,Action,Spanish,PG,3260,58.61,167658739
MOV00364,113184418,26107593,91,1655,13,3.83,9.4,6,1,Thriller,Spanish,PG-13,1065,96.44,314527085
MOV00365,184960251,109585061,86,3103,4,3.78,5.0,6,1,Thriller,Spanish,PG,1610,50.96,650257306
MOV00366,174986784,44597847,92,1844,11,3.35,4.3,7,1,Drama,Korean,G,1143,37.99,469814878
MOV00367,56174259,12413405,166,996,11,3.19,7.6,1,1,Thriller,English,PG,625,99.22,171026584
MOV00368,191906558,45910313,134,3435,12,1.27,8.9,4,0,Sci-Fi,Spanish,G,2893,59.79,488818619
MOV00369,44369428,24324936,141,4290,2,9.62,7.1,10,0,Animation,Spanish,PG-13,2880,41.53,193762416
MOV00370,15650271,6543525,89,2929,12,6.36,4.4,10,0,Thriller,Korean,R,1780,36.02,92591643
MOV00371,166943254,77685715,90,2763,2,1.97,6.3,9,0,Thriller,Spanish,G,1399,71.05,522588693
MOV00372,80348896,44915455,96,3303,3,6.33,7.6,10,1,Animation,Spanish,R,2312,89.03,306071852
MOV00373,19992383,11114490,169,1042,14,3.09,5.8,12,1,Action,Hindi,PG,922,18.51,93750864
MOV00374,192094911,90183359,137,1415,12,3.8,8.6,2,1,Horror,Korean,PG,1151,37.88,610851003
MOV00375,85574185,17021750,105,2301,10,8.21,5.2,8,1,Thriller,Hindi,R,2183,7.49,254519500
MOV00376,137206901,71579009,75,3582,9,8.97,6.0,11,0,Horror,Hindi,PG,2818,28.14,480075803
MOV00377,37635193,7598094,149,581,1,7.3,9.0,7,0,Drama,Korean,PG-13,304,91.84,108453280
MOV00378,33474983,15781760,80,1493,12,9.39,7.2,7,1,Comedy,Spanish,PG,1071,64.86,149835081
MOV00379,34999533,15497846,161,1679,8,9.15,4.0,3,0,Horror,Spanish,PG-13,1191,91.3,134843000
MOV00380,149934423,71885223,83,665,12,5.96,5.3,2,1,Sci-Fi,English,PG-13,614,56.17,478332571
MOV00381,92992689,34067205,126,2755,11,9.17,8.1,2,1,Drama,English,PG,2282,98.73,313528975
MOV00382,199184878,83530786,154,2571,3,5.9,4.3,12,1,Action,Korean,PG-13,1627,63.93,615378826
MOV00383,199198934,114870065,136,1306,9,1.94,9.5,3,0,Romance,French,R,1110,72.39,664055257
MOV00384,65785345,9903608,132,3434,2,8.47,8.9,3,0,Romance,Hindi,G,3144,86.45,195180343
MOV00385,18882750,4804217,176,3238,9,2.18,5.2,10,1,Romance,Korean,G,1711,36.1,94079790
MOV00386,79725274,32342830,93,831,10,3.84,8.9,2,0,Action,Spanish,PG-13,715,30.33,242525630
MOV00387,195521577,113798849,87,2085,6,4.42,7.8,7,1,Thriller,Hindi,G,1871,18.13,673793586
MOV00388,11192257,1654072,106,3549,12,8.27,6.3,2,0,Action,English,G,2415,70.93,77577365
MOV00389,44167705,4914744,174,4090,8,1.75,5.1,6,1,Action,Hindi,G,3990,82.04,144666585
MOV00390,156348071,19992978,83,2034,11,5.0,5.1,11,1,Sci-Fi,English,PG,1863,39.49,391114638
MOV00391,41869792,5284086,123,4183,12,4.93,7.3,5,0,Horror,Korean,R,2641,1.09,141667409
MOV00392,50913224,28201238,111,2116,1,6.24,6.3,7,0,Romance,English,G,1474,90.88,203063207
MOV00393,65356138,30104929,105,2788,13,4.18,7.3,11,1,Action,Korean,G,2660,72.62,243057598
MOV00394,92959541,40767702,105,3383,5,6.19,5.8,11,1,Thriller,Korean,G,3099,88.68,324035981
MOV00395,188225564,68003338,133,680,4,9.87,5.3,7,1,Thriller,Spanish,G,614,87.88,555403079
MOV00396,193332313,94921585,129,1816,0,1.64,8.6,8,0,Romance,French,G,1789,49.66,604769177
MOV00397,27658609,4918364,93,2516,10,8.87,9.1,4,0,Animation,French,PG-13,1351,75.72,109595602
MOV00398,165241932,48906752,137,1606,6,3.78,7.9,10,1,Animation,French,PG-13,853,84.93,460134003
MOV00399,83008891,28638243,76,2089,0,5.19,4.9,5,0,Sci-Fi,Korean,PG,1498,5.34,247038754
MOV00400,49715257,7716043,119,2637,9,7.67,4.5,10,0,Animation,Korean,G,2521,81.37,150355600
MOV00401,23268806,7207672,170,2986,8,9.19,7.0,4,1,Drama,Spanish,R,2289,50.54,118036966
MOV00402,7512440,1940094,117,2238,3,1.08,7.0,7,1,Animation,Spanish,PG,2163,36.2,46784236
MOV00403,13431395,1582098,172,3090,13,6.96,7.5,3,1,Romance,English,R,1784,17.96,90266166
MOV00404,30093907,5066841,75,2740,7,1.63,9.0,10,1,Sci-Fi,English,G,2379,23.29,116069367
MOV00405,108219264,52163677,159,987,0,5.73,7.6,2,1,Romance,Korean,G,652,79.78,357762908
MOV00406,37253447,4061331,135,1111,4,7.75,9.0,4,0,Animation,French,R,931,86.53,101289396
MOV00407,63134783,35805417,77,3920,2,2.53,4.6,5,1,Drama,Hindi,PG,2799,96.34,255912648
MOV00408,94560813,13542273,165,1612,3,7.87,7.9,11,0,Romance,Spanish,R,1050,15.51,234766620
MOV00409,197678031,98763709,118,3502,11,3.79,9.1,1,1,Horror,Hindi,G,3248,52.02,664196512
MOV00410,65447435,35950817,81,3694,3,6.49,6.5,3,1,Romance,Hindi,R,2566,91.8,269863311
MOV00411,50895282,29039208,107,1897,7,6.92,9.3,8,0,Romance,Korean,PG,1165,22.81,192299014
MOV00412,110500886,58978578,83,3618,9,6.84,7.0,11,0,Thriller,English,PG,2082,24.98,386658533
MOV00413,119613134,29158694,104,1956,9,1.17,9.2,5,0,Action,French,G,1151,54.73,311425686
MOV00414,3503771,933907,92,2693,12,2.37,8.1,1,0,Romance,Hindi,R,2049,57.52,47380164
MOV00415,71286689,22332184,130,3574,2,8.71,6.5,4,1,Thriller,Spanish,G,1883,19.99,253000143
MOV00416,136213889,23108460,164,4101,0,9.46,4.2,8,0,Animation,Spanish,G,2205,52.39,345065728
MOV00417,5183839,576112,158,1837,4,6.07,7.6,8,0,Animation,Spanish,PG-13,1333,91.25,42211863
MOV00418,68775190,36764521,176,826,1,6.37,5.4,2,0,Comedy,Hindi,G,702,58.82,235826212
MOV00419,155370901,58584829,179,3535,12,7.8,5.6,9,0,Romance,English,PG,2985,78.73,466481129
MOV00420,68227698,27588652,105,3652,10,4.65,4.1,10,0,Drama,French,R,3468,77.65,239073573
MOV00421,121680088,68566028,146,2700,12,3.95,7.1,1,1,Comedy,Hindi,R,2033,39.18,448663911
MOV00422,130027769,56244823,137,901,14,7.91,5.6,10,0,Sci-Fi,English,G,548,79.01,407886969
MOV00423,184157310,82028592,161,3367,13,1.25,9.4,8,0,Thriller,French,PG,3031,83.03,580892258
MOV00424,191442685,94473964,124,987,5,8.97,8.1,8,0,Animation,French,PG,566,43.0,611317753
MOV00425,157943484,24982588,163,4382,3,4.97,6.0,6,0,Sci-Fi,French,R,3666,78.85,392171182
MOV00426,114531029,32077973,75,2614,8,5.54,5.6,1,1,Comedy,French,R,2220,99.34,339386170
MOV00427,122690425,71663963,156,2636,6,6.71,7.9,12,1,Horror,French,PG,1572,63.41,447834796
MOV00428,131997589,74112031,93,1658,1,3.47,5.4,9,1,Thriller,English,PG-13,874,25.64,455004517
MOV00429,2079600,1127221,138,4450,6,6.38,6.5,10,0,Action,French,G,2642,83.99,59183286
MOV00430,161409267,52626564,127,2749,9,7.24,4.9,3,1,Animation,Hindi,PG,2465,12.88,477004540
MOV00431,167793897,88695262,80,2975,13,2.06,5.4,1,1,Animation,English,G,2728,50.54,582476397
MOV00432,44381573,5512099,91,3487,7,5.68,4.5,7,1,Sci-Fi,French,PG,2200,89.89,150380782
MOV00433,160267818,27928063,120,1702,2,3.96,6.3,10,0,Comedy,English,R,1293,65.16,380849400
MOV00434,9849851,3023745,146,2886,2,6.02,9.1,5,0,Comedy,English,PG,1524,97.24,62589611
MOV00435,61779108,21109676,147,578,10,1.19,4.6,2,1,Romance,Spanish,PG,345,39.88,195226453
MOV00436,96534048,22372110,175,2120,1,7.68,6.4,1,1,Drama,English,G,1660,53.23,269588079
MOV00437,67009351,18644570,129,2056,11,2.52,5.6,6,0,Comedy,Spanish,R,1267,37.08,201684667
MOV00438,86871668,15757482,165,877,14,7.2,6.0,1,0,Animation,Korean,R,460,65.74,228464520
MOV00439,93526139,32226022,174,664,0,7.92,8.2,6,0,Animation,Spanish,PG-13,627,31.11,272653903
MOV00440,122637867,60941410,80,2063,2,7.77,6.4,1,0,Comedy,Korean,PG-13,1271,27.85,421550460
MOV00441,120193195,51764828,144,1248,9,8.36,7.6,7,1,Drama,Korean,PG,1108,74.19,390253225
MOV00442,85890726,13218249,142,4371,11,3.77,9.3,7,1,Drama,Korean,R,3108,97.58,247721334
MOV00443,99129091,34079669,160,2220,10,9.7,7.4,10,1,Sci-Fi,Spanish,G,1893,17.94,314968499
MOV00444,127800645,57359893,114,3484,6,1.21,5.9,4,1,Thriller,English,G,2362,87.46,432088852
MOV00445,30549535,11148980,165,2345,10,5.33,6.2,7,1,Romance,French,PG,1879,93.71,130240447
MOV00446,135667123,40135462,175,654,8,3.43,7.8,8,1,Horror,Korean,PG-13,541,77.17,387375293
MOV00447,157138845,64577341,140,1646,13,7.66,7.8,8,0,Sci-Fi,French,G,924,40.02,482350559
MOV00448,175526510,102563533,83,4170,8,8.25,6.0,12,1,Horror,English,G,3927,7.17,642911843
MOV00449,52592034,7754903,85,3773,12,8.4,8.0,12,1,Romance,Korean,G,2552,3.98,183651735
MOV00450,54386038,16044317,94,1563,5,3.67,7.0,12,0,Action,Korean,R,1396,59.96,154964665
MOV00451,58351079,17698053,117,2716,13,3.47,9.4,3,1,Drama,Korean,G,2108,79.03,202275456
MOV00452,166748531,64779078,177,3641,14,7.09,9.0,8,0,Sci-Fi,Korean,G,2153,31.17,514398720
MOV00453,34266319,6033863,132,3339,5,9.35,8.5,3,1,Romance,Spanish,PG,2262,45.05,146775104
MOV00454,165720908,31208812,152,4485,10,3.29,4.2,11,1,Drama,Spanish,R,2433,25.82,442121408
MOV00455,138597297,33634888,100,1853,4,9.2,6.1,5,0,Animation,Hindi,G,1178,81.42,369167053
MOV00456,71009467,41038857,112,1963,14,6.32,7.2,1,0,Drama,French,R,1184,80.18,262688598
MOV00457,117372585,54819369,168,3970,1,7.64,6.9,12,0,Horror,French,PG,2528,73.64,398539647
MOV00458,45910237,19780271,110,2016,6,4.96,8.2,7,1,Animation,Hindi,R,1817,84.78,175832697
MOV00459,177383634,90195825,176,3550,0,8.26,9.0,10,1,Comedy,Spanish,PG,1917,16.36,606696294
MOV00460,195073232,31950700,173,2901,5,9.73,8.3,8,0,Romance,Hindi,PG,2367,45.15,474486601
MOV00461,103310007,54719840,129,827,13,2.54,5.2,4,0,Romance,Korean,PG,559,81.76,340843184
MOV00462,90473854,35955789,80,3045,3,4.47,6.7,7,1,Comedy,Spanish,PG,2259,95.64,296321010
MOV00463,7319707,1959225,77,3990,2,8.76,6.2,7,0,Animation,Korean,PG,2419,80.77,64504124
MOV00464,69532150,35317300,139,2026,14,2.59,8.2,6,0,Romance,Hindi,G,1978,89.46,233377289
MOV00465,4695961,2354001,138,4110,10,4.72,8.9,5,0,Drama,French,PG-13,3418,2.93,59811220
MOV00466,109880612,57451549,132,2892,12,2.5,5.6,10,0,Thriller,English,PG-13,1737,76.03,369784458
MOV00467,109011636,17197561,132,3190,0,6.84,6.7,4,0,Sci-Fi,English,PG-13,2377,14.95,277544533
MOV00468,79911293,46722584,92,1288,13,3.14,8.0,5,1,Sci-Fi,Korean,G,744,74.61,299414053
MOV00469,101846358,59051850,97,2924,5,4.43,4.3,7,1,Romance,English,PG,2791,8.1,382554435
MOV00470,37396424,10423685,170,1818,12,5.42,9.3,8,0,Horror,Korean,PG-13,1337,30.21,115100037
MOV00471,5294539,703893,103,3859,6,3.67,8.4,4,0,Action,Hindi,PG-13,2072,68.6,48559283
MOV00472,146826804,26946805,97,3825,10,7.12,7.0,5,0,Sci-Fi,Spanish,G,2201,20.17,383690001
MOV00473,173716665,103607296,110,2981,0,2.0,8.3,11,1,Romance,French,R,2232,78.68,616398706
MOV00474,136021056,51892913,144,3048,10,8.92,8.6,6,1,Action,Korean,PG-13,1823,9.8,438783934
MOV00475,21840174,6078358,155,3656,0,5.33,6.7,11,1,Thriller,Spanish,PG,3127,83.02,114829019
MOV00476,2043233,498755,156,3068,6,6.16,6.4,9,1,Drama,Spanish,PG-13,2187,57.43,54540561
MOV00477,135747253,31017686,169,1061,10,6.6,8.6,10,1,Animation,Korean,R,829,2.84,358797594
MOV00478,117376111,50715445,80,1012,11,1.54,8.7,6,0,Thriller,French,R,818,26.13,352045051
MOV00479,152171559,47126605,108,1015,5,7.81,4.7,7,1,Horror,French,PG-13,988,48.76,430905838
MOV00480,129565108,75498281,118,2039,6,9.51,9.0,8,0,Romance,Spanish,PG,1971,64.63,465510344
MOV00481,57996736,25630005,118,3044,14,5.68,5.5,3,0,Horror,English,G,2094,67.71,209607996
MOV00482,75583311,37491007,101,3149,12,4.52,7.7,5,0,Drama,Spanish,G,2984,89.6,272306883
MOV00483,72709884,17913590,174,3562,7,8.06,7.9,4,1,Drama,Hindi,PG,3551,44.38,234224024
MOV00484,138917119,19391885,126,1685,7,7.48,5.5,1,0,Action,Korean,PG,1583,2.24,335242701
MOV00485,183704988,63178243,116,1166,8,6.86,5.7,12,0,Sci-Fi,Spanish,R,612,27.42,510740884
MOV00486,192555830,49542838,99,2050,12,9.69,7.9,4,1,Thriller,French,G,1360,10.21,524110900
MOV00487,16192217,3255308,148,2912,8,6.24,5.0,2,0,Romance,Hindi,G,1615,83.99,74600587
MOV00488,187713743,108183384,113,2067,6,3.24,8.7,4,1,Sci-Fi,Spanish,R,1740,15.85,656503262
MOV00489,145510386,46853486,113,1948,8,1.22,5.2,2,1,Comedy,Korean,G,1314,36.47,421277594
MOV00490,34698788,6500966,86,1466,5,5.08,5.9,12,0,Action,Korean,G,871,15.39,103358890
MOV00491,62819576,12521532,85,2480,8,6.87,5.5,4,0,Animation,Korean,PG,1496,52.13,175179154
MOV00492,127184732,30569469,77,2098,10,2.55,5.3,4,0,Horror,French,R,1442,20.37,334023024
MOV00493,126838555,76059771,96,2480,1,1.23,9.4,11,0,Action,Korean,PG,1978,76.62,444937581
MOV00494,198579844,46468825,78,863,10,9.18,5.4,3,0,Romance,Hindi,G,725,49.61,509785993
MOV00495,136965742,36213865,82,607,1,3.72,7.2,5,1,Action,English,PG,310,50.11,369507904
MOV00496,175928880,75590317,88,3585,13,5.19,8.1,9,1,Thriller,Hindi,PG,3551,95.17,560476326
MOV00497,185514285,45818445,158,3594,5,1.82,4.2,1,0,Drama,French,G,1870,32.8,480435325
MOV00498,181433853,37720483,162,1122,2,4.43,8.8,7,1,Drama,French,PG-13,1110,38.69,458724764
